Original,Character,Dialogue,Wordcount
ARVIS:My people are dying to know what the Esper looks like.,Arvis,My people are dying to know what the Esper looks like.,11
EDGAR:That Esper is either going to save us...or dig us an early grave...,Edgar,That Esper is either going to save us...or dig us an early grave...,13
"SOLDIER A:Hey, have you heard?",Soldier A,"Hey, have you heard?",4
"SOLDIER B:Oh, you mean...",Soldier B,"Oh, you mean...",3
"SOLDIER A:Shhh! Quiet down. If Kefka catches us, we're toast.",Soldier A,"Shhh! Quiet down. If Kefka catches us, we're toast.",9
"SOLDIER A:If he drives General Leo out of our battalion, he'll probably become the next general!",Soldier A,"If he drives General Leo out of our battalion, he'll probably become the next general!",15
"SOLDIER B:Don't make me laugh! If someone like him becomes a general, I'll go home!",Soldier B,"Don't make me laugh! If someone like him becomes a general, I'll go home!",14
SOLDIER A:Shhhhh! What if he hears you? You'll be jailed!,Soldier A,Shhhhh! What if he hears you? You'll be jailed!,9
"SOLDIER B:Alright, alright!",Soldier B,"Alright, alright!",2
"SOLDIER B:Uh, oh... Here he comes... Back to the waiting zone!",Soldier B,"Uh, oh... Here he comes... Back to the waiting zone!",10
"KEFKA:Hey, you! You keeping a sharp lookout?",Kefka,"Hey, you! You keeping a sharp lookout?",7
"SOLDIER A:Yes, Sir. You're Kefka, correct? How are you, Sir?",Soldier A,"Yes, Sir. You're Kefka, correct? How are you, Sir?",9
KEFKA:Please! Save your petty small talk! Just do your job!,Kefka,Please! Save your petty small talk! Just do your job!,10
SOLDIER B:Phew...! Someone's gotta put that guy away! I'd like to tell him to his face he's no General Leo!,Soldier B,Phew...! Someone's gotta put that guy away! I'd like to tell him to his face he's no General Leo!,19
SOLDIER A:Shhhh! Do I always have to tell you to keep it down?! You're hopeless...!,Soldier A,Shhhh! Do I always have to tell you to keep it down?! You're hopeless...!,14
"SOLDIER A:I hate that weirdo, Kefka. I don't even think he's human, not like General Leo...",Soldier A,"I hate that weirdo, Kefka. I don't even think he's human, not like General Leo...",15
COMMANDER:You two! We're about to storm Doma Castle...,Commander,You two! We're about to storm Doma Castle...,8
DOMA SENTRY:It's hopeless. We can't keep them out.,Doma Sentry,It's hopeless. We can't keep them out.,7
"DOMA SENTRY:So, it's finally happening...",Doma Sentry,"So, it's finally happening...",4
"CYAN:If we can fell their commander, they'll surely give up.",Cyan,"If we can fell their commander, they'll surely give up.",10
CYAN:Let us give it a try.,Cyan,Let us give it a try.,6
CYAN:Thou musn't give up the fight!,Cyan,Thou musn't give up the fight!,6
DOMA SENTRY:Sir Cyan! Let their commander have it!,Doma Sentry,Sir Cyan! Let their commander have it!,7
"CYAN:I am Cyan, retainer to the King of Doma. I am your worst nightmare...",Cyan,"I am Cyan, retainer to the King of Doma. I am your worst nightmare...",14
TROOPER:The general's been defeated! Run!!!,Trooper,The general's been defeated! Run!!!,5
"CYAN:Walled up in there, we can wait out our enemy!",Cyan,"Walled up in there, we can wait out our enemy!",10
SOLDIER:General Leo. The citizens of Doma seem to be playing a waiting game...,Soldier,General Leo. The citizens of Doma seem to be playing a waiting game...,13
"LEO:So, that's their strategy.",Leo,"So, that's their strategy.",4
SOLDIER:General. We're ready to take the castle. Just give the order...,Soldier,General. We're ready to take the castle. Just give the order...,11
"LEO:Patience! If we attack now, we'll have to sacrifice too many lives.",Leo,"Patience! If we attack now, we'll have to sacrifice too many lives.",12
"SOLDIER:But, General! I'm ready to lay my life down at any time for the Empire!",Soldier,"But, General! I'm ready to lay my life down at any time for the Empire!",15
"LEO:You're from Maranda, right?",Leo,"You're from Maranda, right?",4
SOLDIER:Y...yes Sir. Why?,Soldier,Y...yes Sir. Why?,3
"LEO:And your family lives there? Fall in battle, and I'll have to deliver the bad news... What shall I say to them? You have a life to go back to someday. Don't throw it all away for nothing. Emperor Gestahl wouldn't want that.",Leo,"And your family lives there? Fall in battle, and I'll have to deliver the bad news... What shall I say to them? You have a life to go back to someday. Don't throw it all away for nothing. Emperor Gestahl wouldn't want that.",43
"SOLDIER:Yes, Sir!",Soldier,"Yes, Sir!",2
SOLDIER:General Leo!,Soldier,General Leo!,2
SOLDIER:A carrier pigeon from Emperor Gestahl.,Soldier,A carrier pigeon from Emperor Gestahl.,6
LEO:The Emperor summons me. I must return immediately.,Leo,The Emperor summons me. I must return immediately.,8
"SOLDIER:I understand, Sir.",Soldier,"I understand, Sir.",3
LEO:Right. I'll leave Doma in your hands.,Leo,Right. I'll leave Doma in your hands.,7
"SOLDIER:Yes, Sir.",Soldier,"Yes, Sir.",2
LEO:Okay... Just don't jump the gun.Please...,Leo,Okay... Just don't jump the gun.Please...,6
"SOLDIER:Sir! Leave it to us, Sir!LEO:Right.",Soldier,"Sir! Leave it to us, Sir! LEO Right.",6
"KEFKA:Now that Leo's gone, I'll turn this water into a flowing river of poison!",Kefka,"Now that Leo's gone, I'll turn this water into a flowing river of poison!",14
LEO:The Emperor has ordered me to return home. I don't want any trouble here!,Leo,The Emperor has ordered me to return home. I don't want any trouble here!,14
KEFKA:You loser! I'll take care of this situation in no time!,Kefka,You loser! I'll take care of this situation in no time!,11
"LEO:Don't be pompous! And DON'T forget that they are PEOPLE, just like you and me.",Leo,"Don't be pompous! And DON'T forget that they are PEOPLE, just like you and me.",15
KEFKA:We need not spare those lands that gave rise to the Returners!,Kefka,We need not spare those lands that gave rise to the Returners!,12
KEFKA:You just go and be a good little boy...!,Kefka,You just go and be a good little boy...!,9
KEFKA:Is the poison ready?,Kefka,Is the poison ready?,4
"SOLDIER:But, General Leo said...",Soldier,"But, General Leo said...",4
KEFKA:He's no longer here! I'm in charge now. Pour it!,Kefka,He's no longer here! I'm in charge now. Pour it!,10
SOLDIER:Some of our people are prisoners inside the castle! If we poison the river...,Soldier,Some of our people are prisoners inside the castle! If we poison the river...,14
KEFKA:Do it! Take 'em all out!,Kefka,Do it! Take 'em all out!,6
"KEFKA:Unh? Silence! You're history, bub...",Kefka,"Unh? Silence! You're history, bub...",5
SABIN:Kefka! Wait!!!,Sabin,Kefka! Wait!!!,2
"KEFKA:""Wait,"" he says...... Do I look like a waiter?",Kefka,"""Wait,"" he says...... Do I look like a waiter?",9
"KEFKA:Ha, ha, ha! ...What a toad!",Kefka,"Ha, ha, ha! ...What a toad!",6
"KEFKA:Huh!? How long do you expect me to put up with you? Next time, you're a goner.",Kefka,"Huh!? How long do you expect me to put up with you? Next time, you're a goner.",17
"KEFKA:Oh, gripe! Hey! If you know what's good for you...",Kefka,"Oh, gripe! Hey! If you know what's good for you...",10
"KEFKA:Hee, hee! Nothing can beat the music of hundreds of voices screaming in unison! Uwa, ha, ha!",Kefka,"Hee, hee! Nothing can beat the music of hundreds of voices screaming in unison! Uwa, ha, ha!",17
DOMA SENTRY:Sir Cyan! The Empire's base is bustling with activity. Something must be up!,Doma Sentry,Sir Cyan! The Empire's base is bustling with activity. Something must be up!,13
CYAN:Huh? The water looks odd...,Cyan,Huh? The water looks odd...,5
DOMA SENTRY:Sir Cyan!,Doma Sentry,Sir Cyan!,2
CYAN:This is... POISON!,Cyan,This is... POISON!,3
"DOMA SENTRY:What lowdown, contemptible...!",Doma Sentry,"What lowdown, contemptible...!",3
CYAN:Guard our liege!,Cyan,Guard our liege!,3
"DOMA SENTRY:To the King, on the double!",Doma Sentry,"To the King, on the double!",6
CYAN:Right! The King's room is near!,Cyan,Right! The King's room is near!,6
CYAN:Your Highness! Fear not!,Cyan,Your Highness! Fear not!,4
KING DOMA:Who's there?,King Doma,Who's there?,2
"CYAN:Cyan, Excellency.",Cyan,"Cyan, Excellency.",2
KING DOMA:Indeed! My sight is going fast... Can't see a thing...,King Doma,Indeed! My sight is going fast... Can't see a thing...,10
CYAN:Excellency! Hang on!,Cyan,Excellency! Hang on!,3
"KING DOMA:Cyan... You have defended the realm since my father's days...hack, cough... Thank you... It's over... Our kingdom is through.",King Doma,"Cyan... You have defended the realm since my father's days...hack, cough... Thank you... It's over... Our kingdom is through.",19
"CYAN:Not yet, Highness!",Cyan,"Not yet, Highness!",3
KING DOMA:I fear for your family. Uhh...chest is on f...fire...,King Doma,I fear for your family. Uhh...chest is on f...fire...,9
CYAN:Save your strength! Don't talk!,Cyan,Save your strength! Don't talk!,5
KING DOMA:Go...run to your family...hack... gasp... ......,King Doma,Go...run to your family...hack... gasp... ......,6
DOMA SENTRY:Sir Cyan!,Doma Sentry,Sir Cyan!,2
CYAN:There have to be some survivors in the castle!,Cyan,There have to be some survivors in the castle!,9
DOMA SENTRY:Let's split up...,Doma Sentry,Let's split up...,3
CYAN:Elayne! Elayne! Wake up!,Cyan,Elayne! Elayne! Wake up!,4
CYAN:This... This...can't be happening!,Cyan,This... This...can't be happening!,4
CYAN:! Owain... NOT YOU TOO! Son...you can't BOTH leave me!,Cyan,! Owain... NOT YOU TOO! Son...you can't BOTH leave me!,10
CYAN:D... Dear me...,Cyan,D... Dear me...,3
CYAN:I...impossible! Idiotic!!!,Cyan,I...impossible! Idiotic!!!,2
CYAN:We can't forgive this! The Empire must pay!,Cyan,We can't forgive this! The Empire must pay!,8
"WARRIOR:I am Cyan, retainer to King Doma!",Warrior,"I am Cyan, retainer to King Doma!",7
"SOLDIER:The enemy! Get ready, everyone!",Soldier,"The enemy! Get ready, everyone!",5
SABIN:May I give you a hand?!,Sabin,May I give you a hand?!,6
CYAN:Thank you... whomever you are.,Cyan,Thank you... whomever you are.,5
CYAN:Ohhh! This is too much!,Cyan,Ohhh! This is too much!,5
SABIN:Let me have at it!,Sabin,Let me have at it!,5
"CYAN:What a mess!! Be careful, Sir!!",Cyan,"What a mess!! Be careful, Sir!!",6
CYAN:Urgh!!! Who released this poison?,Cyan,Urgh!!! Who released this poison?,5
CYAN:The thought had occurred to me as well!,Cyan,The thought had occurred to me as well!,8
"CYAN:Thank you, kind sir!",Cyan,"Thank you, kind sir!",4
"SABIN:Allow me to thank you! I am Sabin, from Figaro. Now, let's scram!",Sabin,"Allow me to thank you! I am Sabin, from Figaro. Now, let's scram!",13
"CYAN:But what of my home, my family...my friends?",Cyan,"But what of my home, my family...my friends?",8
SABIN:Look... If we stick around any longer we'll have a regiment of troops down our throats.,Sabin,Look... If we stick around any longer we'll have a regiment of troops down our throats.,16
SOLDIER:Got 'em! Over here!,Soldier,Got 'em! Over here!,4
"SABIN:Hoo, boy... I have a great idea... Come over here.",Sabin,"Hoo, boy... I have a great idea... Come over here.",10
CYAN:Sir Sabin! What on earth are these?,Cyan,Sir Sabin! What on earth are these?,7
SABIN:I'll explain later! Relax. Just climb in!,Sabin,I'll explain later! Relax. Just climb in!,7
CYAN:Sir Sabin! How might these abominations be manipulated?,Cyan,Sir Sabin! How might these abominations be manipulated?,8
SABIN:I'm getting sick of this! Thou art such a pain in the...! Confound it all! I'm starting to talk like you! Now listen! Just use those levers located by your hands.,Sabin,I'm getting sick of this! Thou art such a pain in the...! Confound it all! I'm starting to talk like you! Now listen! Just use those levers located by your hands.,31
CYAN:Sir Sabin!! It is I who is in your debt!,Cyan,Sir Sabin!! It is I who is in your debt!,10
"SABIN:Forget it. Now, come on!",Sabin,"Forget it. Now, come on!",5
SOLDIER:Hey! What are you doing?,Soldier,Hey! What are you doing?,5
CYAN:Aaahhh! We can't stop now!,Cyan,Aaahhh! We can't stop now!,5
SABIN:Then let's just bust through!,Sabin,Then let's just bust through!,5
"SABIN:Can't believe we've made it this far... Say, how do we get to Narshe from here?",Sabin,"Can't believe we've made it this far... Say, how do we get to Narshe from here?",16
"CYAN:Narshe, eh? Only one route, through the forest to the south.",Cyan,"Narshe, eh? Only one route, through the forest to the south.",11
SABIN:All right! It's decided. Let's get going!,Sabin,All right! It's decided. Let's get going!,7
