Original,Character,Dialogue,Wordcount
Lann:Ugh! Fire whoever wrotethatlittle hook in.,Lann,Ugh! Fire whoever wrote that little hook in.,6
Reynn:Lann! Ix-nay on the fourth wall stuff!,Reynn,Lann! Ix-nay on the fourth wall stuff!,7
Lann:Oh! Whoops...,Lann,Oh! Whoops...,2
Distrustful Man:Are they Bahamutian soldiers?,Distrustful Man,Are they Bahamutian soldiers?,4
Grateful Woman:But they drove the Mirages off for us.,Grateful Woman,But they drove the Mirages off for us.,8
"Amazed Woman:It's just like the prophecy, word for word!",Amazed Woman,"It's just like the prophecy, word for word!",8
Confused Man:But...which one?,Confused Man,But...which one?,2
"Fretful Woman:Well, weknowhow it ends...",Fretful Woman,"Well, we know how it ends...",4
Passerby:Please. May I speak with you?,Passerby,Please. May I speak with you?,6
"Reynn:Oh, sure.",Reynn,"Oh, sure.",2
Passerby:The two of youyou've traveled here from another world.,Passerby,The two of you—you've traveled here from another world.,9
"Reynn:Oh, well... I wouldn't... I mean...",Reynn,"Oh, well... I wouldn't... I mean...",6
"Lann:Actually, I think you're pretty much spot-on. And we're Mirage Keepers, too!",Lann,"Actually, I think you're pretty much spot-on. And we're Mirage Keepers, too!",12
"Reynn:ButLann, don't tell her!",Reynn,"But—Lann, don't tell her!",4
"Lann:Why not? Face it, we're too awesome to try and hide it.",Lann,"Why not? Face it, we're too awesome to try and hide it.",12
"Reynn:Lann, you don't even know what ""exude"" means.",Reynn,"Lann, you don't even know what ""exude"" means.",8
Passerby:There is...someone who would like to have a word with you. Could you possibly stop by Castle Cornelia?,Passerby,There is...someone who would like to have a word with you. Could you possibly stop by Castle Cornelia?,18
Lann:So let's find this Casa Cornelius place.,Lann,So let's find this Casa Cornelius place.,7
"Tama:Well, you've the-got the direction correct, even if the rest of that wascompletelyoff the-base.",Tama,"Well, you've the-got the direction correct, even if the rest of that was completely off the-base.",14
Reynn:That woman must be important if she's inviting us to the castle...,Reynn,That woman must be important if she's inviting us to the castle...,12
Tama:Castle Cornelia is up the-near the top of the town.,Tama,Castle Cornelia is up the-near the top of the town.,10
Lann:Oh. Right! We should stop by.,Lann,Oh. Right! We should stop by.,6
"Lann:Wassup, guys! Nice armor.",Lann,"Wassup, guys! Nice armor.",4
"Reynn:Leave them alone, please.",Reynn,"Leave them alone, please.",4
Princess Sarah:Thank you for coming. Welcome to the kingdom of Cornelia. I am Princess Sarah.,Princess Sarah,Thank you for coming. Welcome to the kingdom of Cornelia. I am Princess Sarah.,14
"Lann:Wait, you're like, a princess?",Lann,"Wait, you're like, a princess?",5
Reynn:We had no idea!,Reynn,We had no idea!,4
Lann:I'm not royal!,Lann,I'm not royal!,3
"Reynn:Oh, and I'm his older sister, Reynn. It's an honor.",Reynn,"Oh, and I'm his older sister, Reynn. It's an honor.",10
"Princess Sarah:Please forgive the ruse. At first, I suspected that you might be agents sent here by Bahamut.",Princess Sarah,"Please forgive the ruse. At first, I suspected that you might be agents sent here by Bahamut.",17
"Lann:Oh, I wouldn't say we werethatbrave. Really.",Lann,"Oh, I wouldn't say we were that brave. Really.",7
"Reynn:Stop, you're so modest.",Reynn,"Stop, you're so modest.",4
"Lann:Yeah, we're more the ""instanding"" types.",Lann,"Yeah, we're more the ""instanding"" types.",6
"Tama:Hwah? I'm pretty the-sure that ""instanding"" isn't an actual the-word.",Tama,"Hwah? I'm pretty the-sure that ""instanding"" isn't an actual the-word.",10
Princess Sarah:Tee hee... Ha ha ha!,Princess Sarah,Tee hee... Ha ha ha!,5
"Reynn:Prophecies? Oh, that's right... I think I heard the townsfolk going on about some kind of prophecy too.",Reynn,"Prophecies? Oh, that's right... I think I heard the townsfolk going on about some kind of prophecy too.",18
"Princess Sarah:Oh, I am sorry. If you will permit me, I will explain it from the beginning.",Princess Sarah,"Oh, I am sorry. If you will permit me, I will explain it from the beginning.",16
"Reynn:You mean like, that Mirage attack before?",Reynn,"You mean like, that Mirage attack before?",7
"Reynn:So where does this ""prophecy"" factor in?",Reynn,"So where does this ""prophecy"" factor in?",7
Princess Sarah:The Azure Prophecy speaks of a divergence.,Princess Sarah,The Azure Prophecy speaks of a divergence.,7
Reynn:The Jiants may...wreak two futures?,Reynn,The Jiants may...wreak two futures?,5
"Lann:""Reek"", huh?",Lann,"""Reek"", huh?",2
Tama:Wh-wh-what are you the-talking about? There's nothing the-wrong with the way I smell! You big the-dummy!,Tama,Wh-wh-what are you the-talking about? There's nothing the-wrong with the way I smell! You big the-dummy!,16
"Lann:Well, at least I'm dumber thanyou!",Lann,"Well, at least I'm dumber than you!",6
"Reynn:I'm sorry, Your Highness. I'm afraid there's just no hope for them.",Reynn,"I'm sorry, Your Highness. I'm afraid there's just no hope for them.",12
Princess Sarah:Oh. Uhh...,Princess Sarah,Oh. Uhh...,2
"Reynn:So, ""the Jiants from the Hills""... As in Nine Wood Hills?",Reynn,"So, ""the Jiants from the Hills""... As in Nine Wood Hills?",11
"Reynn:Um, do you mind if I ask you a slightly awkward question?",Reynn,"Um, do you mind if I ask you a slightly awkward question?",12
"Princess Sarah:Most of the Mirages in Grymoirenot all, but certainly most of themare now firmly under the Federation's control.",Princess Sarah,"Most of the Mirages in Grymoire—not all, but certainly most of them—are now firmly under the Federation's control.",18
"Lann:Dude, they controlthatmany Mirages? Seriously?!",Lann,"Dude, they control that many Mirages? Seriously?!",5
"Princess Sarah:Y-yes! Uh, ""dude.""",Princess Sarah,"Y-yes! Uh, ""dude.""",3
"Princess Sarah:King Brandelis's Herald lieutenants, known asSegwaridesandPellinore,",Princess Sarah,"King Brandelis's Herald lieutenants, known as Segwarides and Pellinore,",6
Reynn:So there was a Queen of the Keepers? Sounds like she was pretty powerful.,Reynn,So there was a Queen of the Keepers? Sounds like she was pretty powerful.,14
"Princess Sarah:Yes, but that was more than a century ago.",Princess Sarah,"Yes, but that was more than a century ago.",9
"Reynn:So...sorry for the string of dumb questions, but,",Reynn,"So...sorry for the string of dumb questions, but,",8
"Princess Sarah:It mayseemwise... But you see, membership in the Federation involves following their laws, and adoption...of a heinous creed.",Princess Sarah,"It may seem wise... But you see, membership in the Federation involves following their laws, and adoption...of a heinous creed.",18
Reynn:That bad?,Reynn,That bad?,2
"Princess Sarah:Yes. I beg you, see for yourselves. Once you have done so, well...you will understand.",Princess Sarah,"Yes. I beg you, see for yourselves. Once you have done so, well...you will understand.",15
"Reynn:All right, then.",Reynn,"All right, then.",3
Princess Sarah:Now then. May I ask what the two of you intend to do next?,Princess Sarah,Now then. May I ask what the two of you intend to do next?,14
"Lann:Well, whatever's going on out there, the only thing we can do right now is just keep rounding up more Mirages, am I right?",Lann,"Well, whatever's going on out there, the only thing we can do right now is just keep rounding up more Mirages, am I right?",24
"Reynn:Apparently, at one time we commanded a whole legion of them. But somehow, we lost them, along with our memories.",Reynn,"Apparently, at one time we commanded a whole legion of them. But somehow, we lost them, along with our memories.",20
"Lann:That's right. So if Mirages like those goblins are bugging you, we can lay down the smack.",Lann,"That's right. So if Mirages like those goblins are bugging you, we can lay down the smack.",17
Princess Sarah:Lay down...the what?,Princess Sarah,Lay down...the what?,3
"Reynn:Uh, I think what he's trying to say is we'll help you out. Or at least, in the best way we know how.",Reynn,"Uh, I think what he's trying to say is we'll help you out. Or at least, in the best way we know how.",23
"Princess Sarah:Oh, wonderful! You have my thanks. Mine and all Cornelia's.",Princess Sarah,"Oh, wonderful! You have my thanks. Mine and all Cornelia's.",10
"Reynn:Still, if we're going to be any help, don't you think we need to beef up our arsenal first?",Reynn,"Still, if we're going to be any help, don't you think we need to beef up our arsenal first?",19
"Lann:Good point. Princess, do you know of any nearby places where strong Mirages live?",Lann,"Good point. Princess, do you know of any nearby places where strong Mirages live?",14
Lann:Ooh! Nice.,Lann,Ooh! Nice.,2
Princess Sarah:Not at all. Savage Mirages have been sighted in the Nebula. You may well end up dead.,Princess Sarah,Not at all. Savage Mirages have been sighted in the Nebula. You may well end up dead.,17
Lann:Th-that's cool.,Lann,Th-that's cool.,2
"Princess Sarah:If you insist upon going, then please take the utmost caution.",Princess Sarah,"If you insist upon going, then please take the utmost caution.",11
"Reynn:He will, Your Highness. Otherwise he's gonna beextremelysorry.",Reynn,"He will, Your Highness. Otherwise he's gonna be extremely sorry.",8
Lann:Wait a minute. Why just me? What'd I do?!,Lann,Wait a minute. Why just me? What'd I do?!,9
Reynn:It looks like we'll need to wind our way down to reach the exit.,Reynn,It looks like we'll need to wind our way down to reach the exit.,14
Lann:Seems that way. What a funny way to build a town.,Lann,Seems that way. What a funny way to build a town.,11
"Tama:Oh, it's not that the-strange to the people of Grymoire. Hey, while we're here, why don't we ask around town and the-see what we can find out?",Tama,"Oh, it's not that the-strange to the people of Grymoire. Hey, while we're here, why don't we ask around town and the-see what we can find out?",27
Lann:Huh? What's this thing?,Lann,Huh? What's this thing?,4
Tama:Oh! I was hoping a path might link the-up here.,Tama,Oh! I was hoping a path might link the-up here.,10
Lann:Hey! Tama!,Lann,Hey! Tama!,2
Reynn:W-wait up!,Reynn,W-wait up!,2
Reynn:Hm? We're back in Nine Wood Hills?,Reynn,Hm? We're back in Nine Wood Hills?,7
"Tama:You see, the Gate here doesn't connect to just one the-area.",Tama,"You see, the Gate here doesn't connect to just one the-area.",11
Lann:And how exactly do we do that?,Lann,And how exactly do we do that?,7
"Tama:You already the-saw. Just walk up to the right place, and that's all it the-takes.",Tama,"You already the-saw. Just walk up to the right place, and that's all it the-takes.",15
Reynn:Butsurelya means of transportation that handy must come with a catch?,Reynn,But surely a means of transportation that handy must come with a catch?,11
Tama:No the-catch! You can use the Gate as the-little or much as you like.,Tama,No the-catch! You can use the Gate as the-little or much as you like.,14
Lann:Wow! It's like magic!,Lann,Wow! It's like magic!,4
Reynn:Yeah... Really irresponsible magic.,Reynn,Yeah... Really irresponsible magic.,4
Lann:Just imagine. Revisiting any place we've been!,Lann,Just imagine. Revisiting any place we've been!,7
Tama:Are you the-kidding? That name definitely the-gets an F.,Tama,Are you the-kidding? That name definitely the-gets an F.,9
Reynn:He deserves an H.,Reynn,He deserves an H.,4
Lann:An H?! But grades only go down to F!,Lann,An H?! But grades only go down to F!,9
"Serafie:Extra, extra. Read aaall about it.",Serafie,"Extra, extra. Read aaall about it.",6
"Tama:Wh-what doyouthe-want here, Serafie?",Tama,"Wh-what do you the-want here, Serafie?",4
"Serafie:In case you're wondering, you can use the Prism Case anywhere you find one of these Gates.",Serafie,"In case you're wondering, you can use the Prism Case anywhere you find one of these Gates.",17
"Tama:Oh, I think I the-get it now. Gates are the-what you meant when you talked about a ""strong connection.""",Tama,"Oh, I think I the-get it now. Gates are the-what you meant when you talked about a ""strong connection.""",19
"Serafie:Heh? Oh, right, right. That's the gist of it.",Serafie,"Heh? Oh, right, right. That's the gist of it.",9
Reynn:Okay. To the Nether Nebula!,Reynn,Okay. To the Nether Nebula!,5
"Tama:If the-one of your Mirages has learned the ""Stroll"" ability,",Tama,"If the-one of your Mirages has learned the ""Stroll"" ability,",10
"Serafie:That face! ""Aww, I hate walking everywhere."" I can read you like a book!",Serafie,"That face! ""Aww, I hate walking everywhere."" I can read you like a book!",14
Lann:Huh? Me?,Lann,Huh? Me?,2
Serafie:Yeah. I know a lazy slacker when I see one.,Serafie,Yeah. I know a lazy slacker when I see one.,10
Reynn:What's up?,Reynn,What's up?,2
"Serafie:Oh, just some news you may find of interest.",Serafie,"Oh, just some news you may find of interest.",9
Reynn:Huh?,Reynn,Huh?,1
"Serafie:All throughout Nine Wood Hills, I have staked out some windways!",Serafie,"All throughout Nine Wood Hills, I have staked out some windways!",11
"Lann:Steak! Now that you mention it, I'm starving! Have you got anything else tasty on the menu?",Lann,"Steak! Now that you mention it, I'm starving! Have you got anything else tasty on the menu?",17
"Serafie:Oh, sure. Here you are. Might I recommend today's special, the sahagin soup...",Serafie,"Oh, sure. Here you are. Might I recommend today's special, the sahagin soup...",13
Reynn:Stop that! We'll never get to the point if you egg him on like that!,Reynn,Stop that! We'll never get to the point if you egg him on like that!,15
