Original,Character,Dialogue,Wordcount
Tifa (in flashback): Will you be in the newspapers if you do well?,Tifa ,Will you be in the newspapers if you do well?,10
Cloud (in flashback): I'll try.,Cloud ,I'll try.,2
"Tifa (in flashback): Hey, why don't we make a promise? Umm, if you get really famous and I'm ever in a bind...... You come save me, all right?",Tifa ,"Hey, why don't we make a promise? Umm, if you get really famous and I'm ever in a bind...... You come save me, all right?",25
Cloud (in flashback): What?,Cloud ,What?,1
"Tifa (in flashback): Whenever I'm in trouble, my hero will come and rescue me. I want to at least experience that once.",Tifa ,"Whenever I'm in trouble, my hero will come and rescue me. I want to at least experience that once.",19
Cloud (in flashback): What?,Cloud ,What?,1
"Cloud (in flashback): Ha, ha, ha! What's that!",Cloud ,"Ha, ha, ha! What's that!",5
Tifa (in flashback): You're laughing at me!,Tifa ,You're laughing at me!,4
Tifa (in flashback): Come on--! Promise me----!,Tifa ,Come on--! Promise me----!,4
Cloud (in flashback): All right......I promise.,Cloud ,All right......I promise.,3
"Tifa: You remember now, don't you... our promise?",Tifa,"You remember now, don't you... our promise?",7
Cloud: I'm not a hero and I'm not famous. I can't keep......the promise.,Cloud,I'm not a hero and I'm not famous. I can't keep......the promise.,12
"Tifa: But you got your childhood dream, didn't you? You joined SOLDIER. So come on! You've got to keep your promise......",Tifa,"But you got your childhood dream, didn't you? You joined SOLDIER. So come on! You've got to keep your promise......",20
Barret: Wait a sec big-time SOLDIER! A promise is a promise! Here!!,Barret,Wait a sec big-time SOLDIER! A promise is a promise! Here!!,11
"On-screen: Received Barret's stash, 1500 gil!",On-screen,"Received Barret's stash, 1500 gil!",5
Cloud: This is my pay? Don't make me laugh.,Cloud,This is my pay? Don't make me laugh.,8
Tifa: What? Then you'll...!!,Tifa,What? Then you'll...!!,3
Cloud: You got the next mission lined up? I'll do it for 3000.,Cloud,You got the next mission lined up? I'll do it for 3000.,12
Barret: What......!?,Barret,What......!?,1
"Tifa: It's ok, it's ok.",Tifa,"It's ok, it's ok.",4
"Tifa: psst, psst...... (We're really hurting for help, right?)",Tifa,"psst, psst...... (We're really hurting for help, right?)",8
Barret: Uh......ugh...... (That money's for Marlene's schoolin'......),Barret,Uh......ugh...... (That money's for Marlene's schoolin'......),6
Barret: 2000!,Barret,2000!,1
"Tifa: Thanks, Cloud.",Tifa,"Thanks, Cloud.",2
Tifa: Good Morning! Cloud! Did you sleep well?,Tifa,Good Morning! Cloud! Did you sleep well?,7
"Tifa: psstpsst... (keep it down, they'll hear you. Barret's always edgy before an operation.)",Tifa,"psstpsst... (keep it down, they'll hear you. Barret's always edgy before an operation.)",13
Tifa: I don't know what you mean.,Tifa,I don't know what you mean.,6
Tifa: I'm going this time.,Tifa,I'm going this time.,4
Barret: Our target's the Sector 5 Reactor. Head for the station first. I'll fill you in on the train.,Barret,Our target's the Sector 5 Reactor. Head for the station first. I'll fill you in on the train.,18
"Barret: Yo! Cloud! Before the next mission, I got somethin' I wanna ask you! I, uh,...... I don't really know how to use Materia! I'll give you that Materia you found. Just teach me how to use it!",Barret,"Yo! Cloud! Before the next mission, I got somethin' I wanna ask you! I, uh,...... I don't really know how to use Materia! I'll give you that Materia you found. Just teach me how to use it!",37
Cloud: ...sigh...,Cloud,...sigh...,1
"Cloud: Sure, I'll explain how Materia works. First, access the menu. You know the basic functions. The triangle button brings up the menu. Directional buttons move the cursor, like this. Select each menu by using the OK button. If you want to leave the menu, just push the CANCEL button. See? Let's go ahead. Now you're in this menu. Select [Materia] sub menu. Select who you want to use it. Now look at my weapon here. Each weapon and armor has slots in it. Choose which slot you want to put Materia in. Now select the Materia you want to use. This is curative Materia. If you want to know what its effect is, line the cursor up with [Check], and push the OK button. It's just like selecting battle commands. Just line the cursor up to [Magic], you can see that the available magic has increased. Now you can use new magic [Cure]. And that's all there is to equipping Materia. See? It wasn't that tough! When you want to remove any Materia, it's as easy as pointing to the materia slot, and pushing the triangle button. There's just one thing you have to be careful of. Whenever you equip Materia, your situation changes. Parts of you may become stronger... while others get weaker. Normally, when you equip [Magic] Materia, your magic power will get stronger. But your physical strength weakens. So, Materia's kind of a double-edged sword. On the left side of the screen, you can see the Materia's effect on you. It's wise not to overuse Magic Materia. But try out various things. Push the CANCEL button to exit the sub menu. Ok, that's about it. I'll give you some advanced tips later.",Cloud,"Sure, I'll explain how Materia works. First, access the menu. You know the basic functions. The triangle button brings up the menu. Directional buttons move the cursor, like this. Select each menu by using the OK button. If you want to leave the menu, just push the CANCEL button. See? Let's go ahead. Now you're in this menu. Select [Materia] sub menu. Select who you want to use it. Now look at my weapon here. Each weapon and armor has slots in it. Choose which slot you want to put Materia in. Now select the Materia you want to use. This is curative Materia. If you want to know what its effect is, line the cursor up with [Check], and push the OK button. It's just like selecting battle commands. Just line the cursor up to [Magic], you can see that the available magic has increased. Now you can use new magic [Cure]. And that's all there is to equipping Materia. See? It wasn't that tough! When you want to remove any Materia, it's as easy as pointing to the materia slot, and pushing the triangle button. There's just one thing you have to be careful of. Whenever you equip Materia, your situation changes. Parts of you may become stronger... while others get weaker. Normally, when you equip [Magic] Materia, your magic power will get stronger. But your physical strength weakens. So, Materia's kind of a double-edged sword. On the left side of the screen, you can see the Materia's effect on you. It's wise not to overuse Magic Materia. But try out various things. Push the CANCEL button to exit the sub menu. Ok, that's about it. I'll give you some advanced tips later.",285
"Barret: Shi......! What's this 'It wasn't that tough!' crap! I'm clueless...... Well, you handle the Materia then!",Barret,"Shi......! What's this 'It wasn't that tough!' crap! I'm clueless...... Well, you handle the Materia then!",16
"Barret: So this is what makes them guys in SOLDIER so great, huh!? Ok. I'll ask Jessie again later. But you're in charge of the Materia!",Barret,"So this is what makes them guys in SOLDIER so great, huh!? Ok. I'll ask Jessie again later. But you're in charge of the Materia!",25
On-screen: [Materia System] Access the menu and select [Materia] to equip Materia.,On-screen,[Materia System] Access the menu and select [Materia] to equip Materia.,11
Tifa: I'm going this time.,Tifa,I'm going this time.,4
Tifa: Cloud! I got a message from the Weapon Shop man upstairs. He has something he wants to give you. Don't forget!,Tifa,Cloud! I got a message from the Weapon Shop man upstairs. He has something he wants to give you. Don't forget!,21
"Tifa: Marlene, you watch the store while we're gone!",Tifa,"Marlene, you watch the store while we're gone!",8
Marlene: All right!! Good Luck.,Marlene,All right!! Good Luck.,4
Marlene: Take care!,Marlene,Take care!,2
Barret: YO! Looks like this ain't no private car!! So split up!!,Barret,YO! Looks like this ain't no private car!! So split up!!,11
"Shinra Manager: ...hoodlums again. God, don't I just have all the luck...",Shinra Manager,"...hoodlums again. God, don't I just have all the luck...",10
Barret: You say sumthin'?,Barret,You say sumthin' ?,3
"Barret: I said, 'you say sumthin'!?",Barret,"I said, 'you say sumthin'!?",5
"Barret: Yo, look at that!! It got empty alluva sudden. What's goin' on?",Barret,"Yo, look at that!! It got empty alluva sudden. What's goin' on?",12
"Shinra Manager: DAMN!! I...it's empty because of... g, guys like you... Y, Y, YIPES!! You...you've seen the news, right? AVALANCHE says there'll be more bombings. Only devoted employees like me would go to Midgar on a day like today.",Shinra Manager,"DAMN!! I...it's empty because of... g, guys like you... Y, Y, YIPES!! You...you've seen the news, right? AVALANCHE says there'll be more bombings. Only devoted employees like me would go to Midgar on a day like today.",37
Barret: You workin' for Shinra?,Barret,You workin' for Shinra?,4
Shinra Manager: I won't give in to violence... and I'm not giving you my seat either!,Shinra Manager,I won't give in to violence... and I'm not giving you my seat either!,14
Tifa: Barret!!,Tifa,Barret!!,1
Barret: &$#%!! You lucky ^$#^$.!,Barret,&$#%!! You lucky ^$#^$.!,4
"Cloud: So, what are we gonna do now?",Cloud,"So, what are we gonna do now?",7
Barret: Shit! The hell you so calm about? You bustin' up my rhythm...,Barret,Shit! The hell you so calm about? You bustin' up my rhythm...,12
Tifa: Seems like they just finished connecting the cars. We're finally leaving.,Tifa,Seems like they just finished connecting the cars. We're finally leaving.,11
Cloud: So what's our next target?,Cloud,So what's our next target?,5
Barret: Hah! Listen to Mr. Serious-about-his-work!,Barret,Hah! Listen to Mr. Serious-about-his-work!,5
"Barret: Awright...I'll tell ya! Jessie's probably already told you, but there's a security check point at the top plate. It's an ID scan system checkin' all the trains.",Barret,"Awright...I'll tell ya! Jessie's probably already told you, but there's a security check point at the top plate. It's an ID scan system checkin' all the trains.",27
Tifa: Which Shinra is very proud of.,Tifa,Which Shinra is very proud of.,6
Barret: We can't use our fake ID's anymore...,Barret,We can't use our fake ID's anymore...,7
"On-screen: Good Morning, and welcome to Midgar lines. Arrival time at Sector 4 Station will 11:45.",On-screen,"Good Morning, and welcome to Midgar lines. Arrival time at Sector 4 Station will 1145.",15
Tifa: That means we've got only three more minutes to the ID Check point.,Tifa,That means we've got only three more minutes to the ID Check point.,13
"Barret: Alright, in three minutes, we're jumpin' off this train. Got it!?",Barret,"Alright, in three minutes, we're jumpin' off this train. Got it!?",11
"Tifa: Cloud, come over here! Let's look at the Railway Map Monitor.",Tifa,"Cloud, come over here! Let's look at the Railway Map Monitor.",11
"Barret: Yo, Mr. know-it-all, big time SOLDIER! You oughta know the area 'round the No. 5 Reactor, right! So let's hear YOUR explanation!",Barret,"Yo, Mr. know-it-all, big time SOLDIER! You oughta know the area 'round the No. 5 Reactor, right! So let's hear YOUR explanation!",22
NPC: Hmmm......? You're the only ones that'll talk to me or come to my house. I'm impressed.,NPC,Hmmm......? You're the only ones that'll talk to me or come to my house. I'm impressed.,16
"Shinra Manager: Waaaaah!! Don...don't worry about me. (oh man, oh man, oh man...!! I'm gonna brag to everyone at work about this...)",Shinra Manager,"Waaaaah!! Don...don't worry about me. (oh man, oh man, oh man...!! I'm gonna brag to everyone at work about this...)",20
"Tifa: Hmm, it looks like you've seen this already... It's all right. Come a little closer.",Tifa,"Hmm, it looks like you've seen this already... It's all right. Come a little closer.",15
Tifa: That's odd. The ID Check Point was supposed to be further down.,Tifa,That's odd. The ID Check Point was supposed to be further down.,12
On-screen: Type A Security Alert!! Unidentified passengers confirmed... A search of all cars will be conducted! Repeat!! Type A Security Alert!! Unidentified passengers confirmed... A search of all cars will be conducted!,On-screen,Type A Security Alert!! Unidentified passengers confirmed... A search of all cars will be conducted! Repeat!! Type A Security Alert!! Unidentified passengers confirmed... A search of all cars will be conducted!,31
